case_id,decision_id,runtime_bag_id,task_id,segment_id,event_time,scenario,scenario_observed,scale,source_node,goal_node,junction_node,fault_bucket,reason_bucket,tail_bucket,why_hard,candidate_next_nodes,candidate_records,candidate_order_digest,model_prediction,model_score_semantics,model_margin,risk_gate_triggered,fallback_selected_next,selected_next,model_fallback_disagreement,decision_source,rule_reason,local_snapshot,short_history,full_astar_used,original_arrival_time,java_arrival_epoch,release_time,source_queue_delay_seconds,outcome_ref,stratum_id,stratum_total_count_before_dedupe,stratum_unique_total_count,stratum_quota,total_count,unique_total_count,quota,sample_weight,deterministic_repeat_count,semantic_fingerprint
g4irsf11-809cda3f22f2229496d0,trace_highflow_2p5:5406:1467,163,5406,5406:direct:g4irsf11_c1:trace_highflow_2p5,23910.416559445697,trace_highflow_2p5,trace_highflow_2p5,2.5,53,49,32,no_fault,downstream_pressure,body,"[""downstream_pressure""]","[33,37]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":23910.416559445697,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":71.2,""target_next_available"":23921.616559445698,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":11.2,""two_hop_queue_pressure"":8},""model_score"":82.4,""next_node"":33,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":23910.416559445697,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":23925.216559445696,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":14.8,""two_hop_queue_pressure"":1},""model_score"":20.8,""next_node"":37,""shield_allowed"":true,""shield_reason"":""allowed""}]",cb801fbe65edf82375b98dc07730bbcefbb4a64b6ecb0b8844d02c1af7a94cf2,37,lower_is_better_cost,61.60000000000001,false,,37,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":23759.33055215862}","[23,24,27,28,29,30,31,32]",false,23852.815559445702,23852,23852.815559445702,0.8155594457020925,trace_highflow_2p5:5406:1467,00b4126050ec44e65a51,2,2,2,2,2,2,1.0,1,809cda3f22f2229496d0ae84e505dfabc0c218376ab476174ce7f5d9374902a7
g4irsf11-92f74c90f8a0a5b4035b,trace_highflow_2p5:25859:8695,916,25859,25859:direct:g4irsf11_c0:trace_highflow_2p5,70039.85622111752,trace_highflow_2p5,trace_highflow_2p5,2.5,53,49,32,no_fault,downstream_pressure,body,"[""downstream_pressure""]","[33,37]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":70039.85622111752,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":71.2,""target_next_available"":70051.05622111751,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":11.2,""two_hop_queue_pressure"":0},""model_score"":82.4,""next_node"":33,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":70039.85622111752,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":70054.65622111752,""target_queue_length"":3,""target_scheduled_incoming"":0,""travel_time"":14.8,""two_hop_queue_pressure"":1},""model_score"":24.8,""next_node"":37,""shield_allowed"":true,""shield_reason"":""allowed""}]",aa54c18f9403667b8f5097205702aecffe5f4915fcc9faa914d52eac90c51ea2,37,lower_is_better_cost,57.60000000000001,false,,37,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":3.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":69993.4453960913}","[23,24,27,28,29,30,31,32]",false,69982.25522111749,69982,69982.25522111749,0.25522111749160103,trace_highflow_2p5:25859:8695,00b4126050ec44e65a51,2,2,2,2,2,2,1.0,1,92f74c90f8a0a5b4035bff12f5c7639a4e96845a95aca0e013fee3e38f53987f
g4irsf11-153c6c76b27d17ed0697,trace_fault_delayed:5531:1491,166,5531,5531:direct:g4irsf11_c2:trace_fault_delayed,23998.263902305087,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":23998.263902305087,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":24011.063902305086,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":1},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":23998.263902305087,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24005.863902305086,""target_queue_length"":7,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":25.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",701e96442f2ac08fac4629b485a9e47cfff8ae75788f50ab84246d75f1703823,44,lower_is_better_cost,54.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":7.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":23781.330552158615}","[1,7,8,11,14,46,36]",false,23953.46290230509,23953,23953.46290230509,0.46290230509112007,trace_fault_delayed:5531:1491,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,153c6c76b27d17ed06977c2d46924fa005f89f1284d979f4b7320f9de0527295
g4irsf11-20b868f6bd7cf10440fe,trace_fault_delayed:5282:1395,153,5282,5282:direct:g4irsf11_c0:trace_fault_delayed,23719.288092184473,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":23719.288092184473,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":23732.088092184473,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":1},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":23719.288092184473,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":23726.888092184472,""target_queue_length"":4,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":19.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",ecf8431f1178eeb7b342b2a640a50e598f2680b8e045d55bee2ce6f7dbb4c065,44,lower_is_better_cost,60.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":4.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":23422.44337925638}","[1,7,8,11,14,46,36]",false,23674.487092184478,23674,23674.487092184478,0.48709218447766034,trace_fault_delayed:5282:1395,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,20b868f6bd7cf10440fe27c295a488c26946d27f2fed7cf10f507b468f8e9917
g4irsf11-41ee55466ca6cc0a6de7,trace_fault_delayed:24820:8281,871,24820,24820:direct:g4irsf11_c1:trace_fault_delayed,67781.3473648867,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":67781.3473648867,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":67794.1473648867,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":0},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":67781.3473648867,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":67788.9473648867,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":13.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",c15341ee7730be557df99e3f0e79a85371b30f9b278530aa2d5e1ba9f76f421b,44,lower_is_better_cost,66.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":67734.60894740028}","[1,7,8,11,14,46,36]",false,67736.54636488667,67736,67736.54636488667,0.546364886671654,trace_fault_delayed:24820:8281,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,41ee55466ca6cc0a6de76a5ed5fb7b17d29b8a66014d269cb1ff8ef3ab752128
g4irsf11-52a5b7a69e6e39a32a5b,trace_fault_delayed:10837:3567,368,10837,10837:direct:g4irsf11_c2:trace_fault_delayed,34820.249719699656,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":34820.249719699656,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":34833.04971969966,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":0},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":34820.249719699656,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":34827.849719699654,""target_queue_length"":2,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",73c0d4a47a313988a9b87c27521804c2eea22eaab835701442d27247398f14e3,44,lower_is_better_cost,64.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":2.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":34220.03536555609}","[1,7,8,11,14,46,36]",false,34775.448719699656,34775,34775.448719699656,0.44871969965606695,trace_fault_delayed:10837:3567,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,52a5b7a69e6e39a32a5b93317636600affed3bf10170e91c90b9c0fadc9f120f
g4irsf11-7582153e336dd09408b0,trace_fault_delayed:4531:1171,134,4531,4531:direct:g4irsf11_c1:trace_fault_delayed,22868.44235039403,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":22868.44235039403,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":22881.24235039403,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":0},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":22868.44235039403,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":22876.04235039403,""target_queue_length"":6,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":23.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",1ef3deb1ea868daae142f2ffc004dc4d557820a1af8b5fe40763104628435e2a,44,lower_is_better_cost,56.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":6.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":22566.601196662436}","[1,7,8,11,14,46,36]",false,22823.641350394035,22823,22823.641350394035,0.6413503940348164,trace_fault_delayed:4531:1171,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,7582153e336dd09408b053e500b6a5511434e0a6b777ca46cc40431b89c1440d
g4irsf11-763f9053bfdcb8e90bf2,trace_fault_delayed:6009:1671,185,6009,6009:direct:g4irsf11_c1:trace_fault_delayed,24576.11907994744,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":24576.11907994744,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":24588.919079947438,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":0},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":24576.11907994744,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24583.719079947437,""target_queue_length"":14,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":39.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",22b9f15af9e613c6a8f6092933717f0d0dabf62d1adb679ad0d4007ff4070e3a,44,lower_is_better_cost,40.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":14.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":24508.674073033944}","[1,7,8,11,14,46,36]",false,24531.318079947443,24531,24531.318079947443,0.3180799474430387,trace_fault_delayed:6009:1671,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,763f9053bfdcb8e90bf2a34a6630e015b0b059b01c565d35dffc75560627079b
g4irsf11-9c9697d358a655b547f9,trace_fault_delayed:6306:1761,194,6306,6306:direct:g4irsf11_c1:trace_fault_delayed,24904.052712257682,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":24904.052712257682,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":24916.85271225768,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":2},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":24904.052712257682,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24911.65271225768,""target_queue_length"":15,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":41.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",9a6e2c0436a90d3e40ae9c19929fd158d2c000254ecdb23c356314e1bc134edf,44,lower_is_better_cost,38.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":15.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":24708.873081521087}","[1,7,8,11,14,46,36]",false,24859.251712257686,24859,24859.251712257686,0.25171225768644945,trace_fault_delayed:6306:1761,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,9c9697d358a655b547f98bfffa401886bf8eb7e2fdca511ba09d5321dbaf5332
g4irsf11-b3c1f886f300b220d7ea,trace_fault_delayed:18289:6205,640,18289,18289:direct:g4irsf11_c0:trace_fault_delayed,52862.77230298346,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":52862.77230298346,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":52875.57230298346,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":0},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":52862.77230298346,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":52870.37230298346,""target_queue_length"":1,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":13.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",04c2560f2b3b120bf054baa78265dce482eca299bbdc7c08804d3b4cfc94aa0a,44,lower_is_better_cost,66.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":1.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":52790.99718950546}","[1,7,8,11,14,46,36]",false,52817.97130298346,52817,52817.97130298346,0.9713029834601912,trace_fault_delayed:18289:6205,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,b3c1f886f300b220d7ea928d7b31adcf7483d90cf2850fb6b7aac13337d8f7b0
g4irsf11-c7d382c78257439ee610,trace_fault_delayed:3730:881,105,3730,3730:direct:g4irsf11_c1:trace_fault_delayed,21964.619742128027,trace_fault_delayed,trace_fault_delayed,2.5,1,50,36,fault_scenario_inactive_here,downstream_pressure,body,"[""downstream_pressure""]","[38,44]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":21964.619742128027,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":67.2,""target_next_available"":21977.419742128026,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":12.8,""two_hop_queue_pressure"":2},""model_score"":80.0,""next_node"":38,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":21964.619742128027,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":21972.219742128025,""target_queue_length"":2,""target_scheduled_incoming"":0,""travel_time"":7.6,""two_hop_queue_pressure"":1},""model_score"":15.6,""next_node"":44,""shield_allowed"":true,""shield_reason"":""allowed""}]",14c2b57f0961a22732c6233a67822802673f505268c23f017e24552d8c607cb5,44,lower_is_better_cost,64.4,false,,44,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":2.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":21907.960328272708}","[1,7,8,11,14,46,36]",false,21919.81874212803,21919,21919.81874212803,0.8187421280308627,trace_fault_delayed:3730:881,00bff59b9ce3769b0476,9,9,9,9,9,9,1.0,1,c7d382c78257439ee610cf259364037290ba162e010a80e7eea2b2ab985e3786
g4irsf11-754d58a970d0308fb866,trace_highflow_4p0:5667:1581,173,5667,5667:direct:g4irsf11_c2:trace_highflow_4p0,24134.38098926278,trace_highflow_4p0,trace_highflow_4p0,4.0,3,48,27,no_fault,downstream_pressure+p95_tail,p95_tail,"[""downstream_pressure"",""p95_tail""]","[28,45]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":24134.38098926278,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":24145.18098926278,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":10.8,""two_hop_queue_pressure"":0},""model_score"":74.0,""next_node"":28,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":24134.38098926278,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":24140.78098926278,""target_queue_length"":6,""target_scheduled_incoming"":0,""travel_time"":6.4,""two_hop_queue_pressure"":1},""model_score"":22.4,""next_node"":45,""shield_allowed"":true,""shield_reason"":""allowed""}]",059ecbf2d1aa735e358d4bb607c114c9d1a501797b7a0cb70c7cabb6b30000dd,45,lower_is_better_cost,51.6,false,,45,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":6.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":24080.62553312261}","[3,16,17,18,22,24,27]",false,24101.179989262782,24101,24101.179989262782,0.1799892627823283,trace_highflow_4p0:5667:1581,00e050f8c4690cdd46f2,2,2,2,2,2,2,1.0,1,754d58a970d0308fb866f4da72073cdd92907e36868d0ec2a5022f881afac8d5
g4irsf11-f40dec9b5d88fa004a52,trace_highflow_4p0:6556:1908,205,6556,6556:direct:g4irsf11_c1:trace_highflow_4p0,25202.200103164618,trace_highflow_4p0,trace_highflow_4p0,4.0,3,48,27,no_fault,downstream_pressure+p95_tail,p95_tail,"[""downstream_pressure"",""p95_tail""]","[28,45]","[{""features"":{""advertised_fault"":false,""corridor_next_available"":25202.200103164618,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":63.2,""target_next_available"":25213.000103164617,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":10.8,""two_hop_queue_pressure"":1},""model_score"":74.0,""next_node"":28,""shield_allowed"":true,""shield_reason"":""allowed""},{""features"":{""advertised_fault"":false,""corridor_next_available"":25202.200103164618,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":4.0,""target_next_available"":25208.60010316462,""target_queue_length"":7,""target_scheduled_incoming"":0,""travel_time"":6.4,""two_hop_queue_pressure"":1},""model_score"":24.4,""next_node"":45,""shield_allowed"":true,""shield_reason"":""allowed""}]",319b244139994eef793b90ff1d696dae454547e3df5d4e011eaf0b0383ff3a34,45,lower_is_better_cost,49.6,false,,45,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":7.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":25124.48007991049}","[3,16,17,18,22,24,27]",false,25168.99910316462,25168,25168.99910316462,0.9991031646204647,trace_highflow_4p0:6556:1908,00e050f8c4690cdd46f2,2,2,2,2,2,2,1.0,1,f40dec9b5d88fa004a52805a6d0e401ed87c5acb9c004f1f6d96d0ad0fcefa15
g4irsf11-09a5ce3750362372a719,trace_highflow_4p0:8015:2665,268,8015,8015:direct:g4irsf11_c3:trace_highflow_4p0,27275.023342647415,trace_highflow_4p0,trace_highflow_4p0,4.0,2,50,7,no_fault,p95_tail,p95_tail,"[""p95_tail""]",[8],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":27275.023342647415,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":44.0,""target_next_available"":27276.623342647414,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":0},""model_score"":45.6,""next_node"":8,""shield_allowed"":true,""shield_reason"":""allowed""}]",7a814b9d3d6f60c49634a74c47276515c2a5ed299d1ea214cf48431b22d9ab41,8,lower_is_better_cost,999.0,false,,8,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":27099.007685413995}","[2,9,7]",false,27266.622342647417,27266,27266.622342647417,0.6223426474170992,trace_highflow_4p0:8015:2665,00e9946b9837b3694068,6,6,6,6,6,6,1.0,1,09a5ce3750362372a719aed481c5efafeef6dd71d8fc96186c7eef326aedac50
g4irsf11-59d75888aa13dbbc6461,trace_highflow_4p0:7862:2585,261,7862,7862:direct:g4irsf11_c3:trace_highflow_4p0,26980.855539772747,trace_highflow_4p0,trace_highflow_4p0,4.0,2,50,7,no_fault,p95_tail,p95_tail,"[""p95_tail""]",[8],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":26980.855539772747,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":44.0,""target_next_available"":26982.455539772745,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":0},""model_score"":45.6,""next_node"":8,""shield_allowed"":true,""shield_reason"":""allowed""}]",f6a5d29a7455884808fd212464514ec8665042e2cdf950e8ec09e7dfa80a25a9,8,lower_is_better_cost,999.0,false,,8,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":26851.123608469672}","[2,9,7]",false,26972.45453977275,26972,26972.45453977275,0.45453977274883073,trace_highflow_4p0:7862:2585,00e9946b9837b3694068,6,6,6,6,6,6,1.0,1,59d75888aa13dbbc6461d17d71a92f5bc73a3f07b17a68bfaa911cc33f2c40a1
g4irsf11-8e21dceaff23a3020b8d,trace_highflow_4p0:3783:926,107,3783,3783:direct:g4irsf11_c1:trace_highflow_4p0,22019.2705152263,trace_highflow_4p0,trace_highflow_4p0,4.0,2,50,7,no_fault,p95_tail,p95_tail,"[""p95_tail""]",[8],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":22019.2705152263,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":44.0,""target_next_available"":22020.8705152263,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":0},""model_score"":45.6,""next_node"":8,""shield_allowed"":true,""shield_reason"":""allowed""}]",a44be30774ec015888bf08a3422c22e230832e8771d6ea01cb2bd50bd9c96197,8,lower_is_better_cost,999.0,false,,8,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":21884.206124227276}","[2,9,7]",false,22010.869515226303,22010,22010.869515226303,0.8695152263026102,trace_highflow_4p0:3783:926,00e9946b9837b3694068,6,6,6,6,6,6,1.0,1,8e21dceaff23a3020b8db9e956fc474a32170010a90ab21d6d779c558812a43a
g4irsf11-bf073a8644aacf330919,trace_highflow_4p0:8767:2999,297,8767,8767:direct:g4irsf11_c2:trace_highflow_4p0,28921.572275787305,trace_highflow_4p0,trace_highflow_4p0,4.0,2,50,7,no_fault,p95_tail,p95_tail,"[""p95_tail""]",[8],"[{""features"":{""advertised_fault"":false,""corridor_next_available"":28921.572275787305,""fault_message_age_seconds"":0.0,""recent_visit_count"":0,""static_potential"":44.0,""target_next_available"":28923.172275787303,""target_queue_length"":0,""target_scheduled_incoming"":0,""travel_time"":1.6,""two_hop_queue_pressure"":0},""model_score"":45.6,""next_node"":8,""shield_allowed"":true,""shield_reason"":""allowed""}]",a77948c33ce75957c76082c21ff331985293dea241aab303337099c26b720f5e,8,lower_is_better_cost,999.0,false,,8,false,local_static_potential,predicted_candidate_allowed,"{""downstream_pressure"":0.0,""faulted_outgoing_count"":0,""junction_queue_length"":1,""message_age_seconds"":0.0,""next_available_time"":28363.967807255533}","[2,9,7]",false,28913.171275787307,28913,28913.171275787307,0.17127578730651294,trace_highflow_4p0:8767:2999,00e9946b9837b3694068,6,6,6,6,6,6,1.0,1,bf073a8644aacf33091925af80a0ea01f9d8d6ba32533aac3c316f4dca3acfe7
